2;462;MOREY SAINT DENIS 1ER CRU - LES MILLANDES 2017 - DOMAINE SERAFIN;93.00;13.5;750;Bourgogne
2;462;MESSALINE 2018 - CELLIER DES DEMOISELLES;13.90;14.5;750;Languedoc-Roussillon
2;462;CHATEAU DE TASTE 2018;14.50;13.5;750;Bordeaux
2;462;CHÂTEAU LE BOURDILLOT CUVEE SEDUCTION 2016;12.90;13;750;Bordeaux
1;463;ART DE VIVRE BLANC 2020 - GERARD BERTRAND;14.90;13;750;Languedoc-Roussillon
1;463;VERDEJO 2020 - DOMINIO DE LA GRANADILLA;8.90;13;750;Espagne
2;463;ART DE VIVRE ROUGE 2020 - GERARD BERTRAND;14.90;14;750;Languedoc-Roussillon
1;464;RIESLING 2020 - PEWSEY VALE;22.90;12.5;750;Australie
3;464;LA CLOSERIE ROSE 2020 - CHATEAU LAVABRE BY CHATEAU PUECH HAUT;15.50;13.5;750;Languedoc-Roussillon
2;464;THEYRON ROUGE 2019 - DOMAINE DE THEYRON - PUECH HAUT;23.99;13.5;750;Languedoc-Roussillon
1;464;PINOT BLANC RESERVE 2019 - DOMAINE FERNAND ENGEL;10.75;13;750;Alsace
1;465;WINDMILL 2019 - GIANNIKOS WINERY;19.90;13;750;Grèce
2;466;CLOS DE LOS SIETE 2018;16.90;14.5;750;Argentine
2;466;MOREY SAINT DENIS 2013 - LOUIS JADOT;59.90;13;750;Bourgogne
2;466;CHAMBOLLE MUSIGNY 2014 - LOUIS JADOT;59.90;13;750;Bourgogne
3;466;AGNEAU SELECTION BORDEAUX ROSE 2020 - BARON PHILIPPE DE ROTHSCHILD;9.00;12.5;750;Bordeaux
2;466;GEVREY-CHAMBERTIN 1ER CRU - FONTENY 2017 - DOMAINE HENRI REBOURSEAU;95.00;14;750;Bourgogne
2;466;CHATEAUNEUF DU PAPE - LA PART DES ANGES 2019 - RAYMOND USSEGLIO;51.90;14.5;750;Rhône
3;466;MAGNUM CLOS MIREILLE 2020 - DOMAINES OTT;59.00;14;1500;Provence-Alpes-Côte d'Azur
2;466;VACQUEYRAS 2018 - RESERVE SAINT DOMINIQUE;16.99;14.5;750;Rhône
2;466;CHATEAUNEUF DU PAPE - HESPERIDES 2018 - LA BASTIDE SAINT DOMINIQUE;39.00;15;750;Rhône
3;466;BANDOL ROSE 2020 - DOMAINE LA BASTIDE BLANCHE;16.00;13.5;750;Provence-Alpes-Côte d'Azur
3;466;LA BARGEMONE ROSE 2020 - COMMANDERIE DE LA BARGEMONE;11.20;12;750;Provence-Alpes-Côte d'Azur
3;466;CUVÉE COLLECTION ROSÉ 2020 - COMMANDERIE DE LA BARGEMONE;16.15;13;750;Provence-Alpes-Côte d'Azur
2;466;LEA 2019 - DOMAINE LAFAGE;20.00;14.5;750;Languedoc-Roussillon
1;466;CENTENAIRE 2020 - DOMAINE LAFAGE;14.50;13;750;Languedoc-Roussillon
2;466;CHATEAUNEUF-DU-PAPE 2019 - CELLIER DES PRINCES;27.30;16;750;Rhône
1;467;CHARDONNAY 2019 - CREATION;19.90;14;750;Afrique du Sud
2;467;PINOT NOIR 2019 - CREATION;24.90;14;750;Afrique du Sud
3;468;ROSE DE LOIRE 2020 - DOMAINE DE LA ROCHE MOREAU;9.50;12;750;Loire
1;468;RIESLING RESERVE 2020 - GUSTAVE LORENTZ;12.95;12.5;750;Alsace
3;468;VENTOUX - LE RÔSE 2020 - VIGNERONS DU MONT VENTOUX;7.50;13;750;Rhône
2;468;DEMI-BOUTEILLE - CHATEAUNEUF-DU-PAPE 2019 - DOMAINE DE LA JANASSE;18.90;15;375;Rhône
3;468;MIRABEAU ETOILE ROSE 2020;19.75;12.5;750;Provence-Alpes-Côte d'Azur
1;468;VIGNE-LOURAC LES PERLES BLANC 2020;7.40;11.5;750;Sud-Ouest
3;468;COTE MAS ROSE AURORE 2020 - DOMAINES PAUL MAS;7.50;12.5;750;Languedoc-Roussillon
2;468;BEAUNE 1ER CRU TEURONS 2014 - MARC & MICHEL ROSSIGNOL;29.99;13.5;750;Bourgogne
2;468;SAVIGNY LES BEAUNE - AUX PETITS LIARDS 2017 - DOUDET-NAUDIN (DOMAINE);29.90;13;750;Bourgogne
2;468;PERNAND VERGELESSES 1ER CRU - LES FICHOTS 2017 - DOUDET-NAUDIN (DOMAINE);35.90;13;750;Bourgogne
2;468;EMPREINTE 2016 - DOMAINE DE FERRANT;11.50;14;750;Sud-Ouest
1;468;AUXEY DURESSES BLANC 2017 - OLIVIER LEFLAIVE;39.90;13;750;Bourgogne
2;468;VOLNAY 2017 - OLIVIER LEFLAIVE;49.00;13;750;Bourgogne
1;469;RULLY 1ER CRU - RABOURCE 2013 - OLIVIER LEFLAIVE;33.90;13;750;Bourgogne
3;469;CHÂTEAU SAINT-ROUX ROSE 2020 - CHÂTEAU SAINT-ROUX;16.00;12.5;750;Provence-Alpes-Côte d'Azur
1;469;CHARDONNAY - DIAMOND COLLECTION 2018 - FRANCIS FORD COPPOLA;23.90;14.1;750;Etats-Unis
1;469;SAUVIGNON BLANC - DIAMOND COLLECTION 2019 - FRANCIS FORD COPPOLA;23.90;13.5;750;Etats-Unis
1;469;POUILLY-FUMÉ 2020 - DOMAINE JEAN-PIERRE BAILLY;14.90;13.5;750;Loire
1;469;LA MOUSSIERE 2020 - ALPHONSE MELLOT;20.00;14;750;Loire
2;469;DOMAINE DE L'AIGLE PINOT NOIR 2019 - GERARD BERTRAND;15.90;14.5;750;Languedoc-Roussillon
2;469;SHIRAZ 2019 - BENCHMARK GRANT BURGE;11.50;14.5;750;Australie
1;469;COLOMBARD GROS MANSENG 2020 - DOMAINE DE MISELLE;6.60;11.5;750;Sud-Ouest
1;469;PETIT MANSENG BLANC MOELLEUX 2019 - DOMAINE DE MISELLE;9.50;12.5;750;Sud-Ouest
2;469;COTE-ROTIE - VIRES DE SERINE 2018 - REMI NIERO;65.00;15;750;Rhône
11;;HENNESSY - XO - EN ETUI;183.90;40;700;France,Charente
18;;PORTO NIEPOORT WHITE - EN ETUI;17.90;20;750;Portugal
17;;ARMAGNAC VSOP EN ETUI - CHATEAU DE LAUBADE - EN ETUI;39.90;40;700;France,Sud-Ouest
15;;ABSOLUT 100 - ABSOLUT VODKA;36.90;50;700;Suède
6;;COFFRET CHIVAS REGAL 25 ANS - EN ETUI;307.90;40;700;Ecosse
24;;MIRABELLE - JOSEPH CARTRON - EN ETUI;46.50;45;700;France,Bourgogne
17;;CELEBRATION - 1995 - CHATEAU DE LAUBADE;69.90;40;700;France,Sud-Ouest
17;;CELEBRATION - 1976 - CHATEAU DE LAUBADE;119.00;40;700;France,Sud-Ouest
10;;LIQUEUR DE MYRTILLE - DISTILLERIE DENISET-KLAINGUER;21.90;25;700;France,Jura
28;;TEQUILA DON JULIO 1942 - EN ETUI;199.90;38;700;Mexique
5;;RHUM ZACAPA ROYAL - EN ETUI;249.00;45;700;Guatemala
5;;RHUM AGRICOLE BALLY - XO PYRAMIDE;76.00;43;700;Martinique
6;;ROYAL SALUTE - STONE OF DESTINY 38 YEARS OLD - EN COFFRET;559.00;40;500;Ecosse
5;;TIERRA MADRE - ISLAND SIGNATURE COLLECTION;34.90;40;700;Guatemala
6;;WHISKY TOGOUCHI - KIWAMI - EN ETUI;44.90;40;700;Japon
5;;RHUM BOUKMAN;52.00;45;700;HAITI
2;469;CHATEAU MOUTON ROTHSCHILD 2009 - 1ER CRU CLASSE;769.00;13;750;Bordeaux
2;469;CHATEAU HAUT BRION 2009 - 1ER CRU CLASSE;875.00;14.5;750;Bordeaux
2;469;CHATEAU LAFITE ROTHSCHILD 2010 - 1ER CRU CLASSE;950.00;13;750;Bordeaux
2;469;CHATEAU LA MISSION HAUT-BRION 2009;650.00;14.5;750;Bordeaux
1;469;GEWURZTRAMINER GRAND CRU KITTERLE 2012 - DOMAINE SCHLUMBERGER;30.95;12.5;750;Alsace
2;469;CHATEAU FLEUR HAUT GAUSSENS "LA VIMINIERE" 2016;19.90;13.5;750;Bordeaux
2;469;CHATEAU HAUT BRION 2000 - 1ER CRU CLASSE;895.00;13.5;750;Bordeaux
2;;MAGNUM - ARCANE XV LE DIABLE 2015 - XAVIER VIGNON;33.90;15;1500;Vin de France
2;469;WITIZA LOT 20.15 - FONS SANATIS;19.00;14;750;Vin de France
2;470;CLOS DE LA ROCHE GRAND CRU 2016 - MAISON ALBERT BICHOT;199.00;13.5;750;Bourgogne
2;470;LA CHAPELLE 2017 - MAISON PAUL JABOULET AINE;185.00;14.5;750;Rhône
2;471;CHENAS 2018 - CHRISTOPHE PACALET;13.90;13;750;Beaujolais
1;471;ALSACE GRAND CRU SCHOENENBOURG 2014 - MARCEL DEISS;64.90;12.5;750;Alsace
1;471;BEAUNE 1ER CRU CLOS DES MOUCHES BLANC 2017 - CHANSON PÈRE ET FILS;105.00;13.5;750;Bourgogne
1;471;CHABLIS 1er CRU VOSGROS 2017 - DOMAINE DU CHARDONNAY;26.90;13;750;Bourgogne
2;471;CHATEAU LEOVILLE POYFERRE 2015 - SECOND CRU CLASSE;94.90;13.5;750;Bordeaux
2;471;CHATEAU LYNCH BAGES 2016 - 5EME CRU CLASSE;169.00;13.5;750;Bordeaux
1;472;SECATEURS CHENIN 2019 - A.A BADENHORST FAMILY WINES;19.50;13.5;750;Afrique du Sud
2;472;RESERVE DE LA COMTESSE 2015 - SECOND VIN DU CHATEAU PICHON LONGUEVILLE COMTESSE DE LALANDE;42.95;13.5;750;Bordeaux
2;472;CHATEAUNEUF-DU-PAPE - LA REINE DES BOIS 2018 - DOMAINE DE LA MORDOREE;49.90;15;750;Rhône
2;473;THE PUNDIT SYRAH 2016 - TENET WINES;29.90;14.5;750;Etats-Unis
2;473;CHATEAU MARQUIS DE TERME 2015 - 4EME CRUS CLASSE;47.50;14;750;Bordeaux
1;473;FENDANT BALAVAUD VÉTROZ GRAND CRUS 2018 - DOMAINE JEAN-RENÉ GERMANIER;23.50;12.3;750;Suisse
1;473;GRUNER VELTLINER WEINVIERTEL - RESERVE HUND 2019 - DOMAINE PFAFFL;19.90;14;750;Autriche
2;473;VOLNAY 1ER CRU CLOS DES CHENES 2018 - DOMAINE FONTAINE GAGNARD;63.90;13.5;750;Bourgogne
2;473;PERNAND-VERGELESSES 1ER CRU - LES VERGELESSES 2016 - CHANSON PÈRE ET FILS;49.90;13.5;750;Bourgogne
2;473;CHATEAU PALMER 2016 - 3EME CRU CLASSE;345.00;13.5;750;Bordeaux
2;473;HELIOS ROUGE 2019 - VIGNOBLES DOM BRIAL;7.50;14.5;750;Languedoc-Roussillon
1;473;GRUNER VELTLINER FEDERSPIEL KOLLMITZ 2019 - DOMÄNE WACHAU;13.90;12.5;750;Autriche
1;473;GRUNER VELTLINER SMARAGD KIRNBERG 2018 - DOMÄNE WACHAU;21.90;13.5;750;Autriche
2;473;LA MADINIERE 2018 - YVES CUILLERON;42.50;13;750;Rhône
2;473;BAROLO ALBE 2016 - ALDO VAJRA;41.00;14.5;750;Italie
2;474;TERROIR SENSE FRONTERE NEGRE 2018 - TERROIR AL LÍMIT;21.90;13;750;Espagne
13;474;61 DORADO - CUATRO RAYAS;9.50;15;750;Espagne
2;474;SAPERAVI VINOTERRA (QVEVRI) ROUGE 2015 - SCHUCHMANN;25.50;13;750;Géorgie
1;474;JULIUS 2017 - HENSCHKE;40.90;11.5;750;Australie
1;474;SAUVIGNON BLANC 2019 - CANNONBALL;15.90;13.5;750;Etats-Unis
2;474;MERLOT 2017 - CANNONBALL;15.90;14.1;750;Etats-Unis
1;474;BLANC 2019 - CRAC BOUM BU - DOMAINE SAINT-GERMAIN;13.95;12;750;Savoie-Bugey
2;474;MYRTUS 2018 - DOMAINE SANT ARMETTU;36.00;14;750;Corse
2;475;CLOS DES LAMBRAYS GRAND CRU 2018 - DOMAINE DES LAMBRAYS;270.00;13.5;750;Bourgogne
2;475;MALGAGNES AMPHORE 2019 - DOMAINE YANNICK AMIRAULT;27.90;14;750;Loire
2;475;CHATEAU CANON 2010 - 1ER GRAND CRU CLASSE B;160.00;15;750;Bordeaux
2;475;TROUSSEAU 2018 - DOMAINE BAUD;18.50;13;750;Jura
2;475;MENGOBA MENCIA ALICANTE BOUSCHET 2018 - BODEGAS Y VIÑEDOS MENGOBA;19.99;13;750;Espagne
2;475;DE BATTRE MON COEUR S'EST ARRETE 2019 - DOMAINE DU CLOS DES FEES;18.00;14.5;750;Languedoc-Roussillon
1;476;PIETRACALDA - FIANO DI AVELLINO 2019 - FEUDI SAN GREGORIO;18.90;13.5;750;Italie
1;476;SOLL PINOT GRIGIO 2019 - KALTERN;16.90;13.5;750;Italie
2;476;CHÂTEAU CANTIN 2018;27.95;15;750;Bordeaux
1;476;MEURSAULT 1ER CRU - LES PERRIERES 2018 - VINCENT GIRARDIN;99.00;13.5;750;Bourgogne
1;476;PULIGNY MONTRACHET 1ER CRU - LES COMBETTES 2018 - VINCENT GIRARDIN;99.00;13.5;750;Bourgogne
2;476;GIGONDAS 2017 - E. GUIGAL;19.89;15;750;Rhône
1;476;BERKASTELER LAY RIESLING AUSLESE 2018 - DR. THANISCH;29.90;7.5;750;Allemagne
2;476;FLEURIE PONCIE 2019 - DOMAINES CHERMETTE (VISSOUX);16.50;13.5;750;Beaujolais
1;476;SYLVANER BOLLENBERG 2016 - DOMAINE VALENTIN ZUSSLIN;21.50;12;750;Alsace
1;476;SYMPHONIE BLANC 2020 - CRU CLASSE - CHÂTEAU SAINTE MARGUERITE;21.00;13;750;Provence-Alpes-Côte d'Azur
2;476;CHATEAU PICHON BARON DE LONGUEVILLE 2018 - SECOND CRU CLASSE;175.00;14.5;750;Bordeaux
2;476;LE CLARENCE DE HAUT BRION 2018 - SECOND VIN DU CHATEAU HAUT BRION;159.00;14.5;750;Bordeaux
2;476;CLOS VOUGEOT GRAND CRU 2017 - BOUCHARD PERE ET FILS;189.00;13.5;750;Bourgogne
3;476;CHÂTEAU LÉOUBE - ROSÉ DE LÉOUBE 2020;18.70;13;750;Provence-Alpes-Côte d'Azur
3;476;SECRET DE LÉOUBE 2020 - CHÂTEAU LÉOUBE;25.50;13;750;Provence-Alpes-Côte d'Azur
2;476;PRIMA 2017 - BODEGAS MAURODOS;15.60;14.5;750;Espagne
1;476;CHARDONNAY 2020 - VILLA BLANCHE - CALMEL & JOSEPH;10.80;13.5;750;Languedoc-Roussillon
1;476;CHATEAU SIMONE - BLANC 2018;37.50;14;750;Provence-Alpes-Côte d'Azur
2;476;FLEURIE 2019 - JEAN FOILLARD;25.00;13.5;750;Beaujolais
2;476;NUITS SAINT GEORGES 1ER CRU LES CAILLES 2016 - BOUCHARD PERE ET FILS;79.90;13.5;750;Bourgogne
2;476;MODESTE 2020 - HERVE BIZEUL & ASSOCIÉS;10.00;13;750;Languedoc-Roussillon
2;476;TRILOGIE GUIGAL - LA LANDONNE - LA TURQUE - LA MOULINE 2017 - CAISSE BOIS - E.GUIGAL;990.00;14;750;Rhône
2;476;LA TURQUE 2017 - CAISSE BOIS - E.GUIGAL;299.00;14;750;Rhône
2;476;LA MOULINE 2017 - CAISSE BOIS - E.GUIGAL;299.00;14;750;Rhône
2;476;AGNEAU SELECTION MARGAUX 2018 - BARON PHILIPPE DE ROTHSCHILD;25.00;14.5;750;Bordeaux
2;476;COSTIERES DE NIMES COLLECTION BIO 2019 - M. CHAPOUTIER;9.90;14.5;750;Rhône
2;476;COTE ROTIE LA GERMINE 2018 - BENJAMIN ET DAVID DUCLAUX;39.00;13.5;750;Rhône
2;476;MONTIGNY 2018 - DOMAINE LES PIERRES ÉCRITES;13.90;14;750;Loire
2;476;COTE-ROTIE MAISON ROUGE 2018 - BENJAMIN ET DAVID DUCLAUX;54.00;13.5;750;Rhône
2;476;CHATEAU OLIVIER ROUGE 2018;35.50;14.5;750;Bordeaux
2;476;CHATEAU PAPE CLEMENT 2018;99.00;14.5;750;Bordeaux
1;476;SAINT JOSEPH BLANC - LIEU DIT "DIGUE" 2019 - YVES CUILLERON;27.00;13.5;750;Rhône
2;476;MARANGES 2014 - CHANSON PÈRE ET FILS;26.50;13;750;Bourgogne
2;477;LO SANG DEL PAÏS 2019 - DOMAINE DU CROS;8.90;12.5;750;Sud-Ouest
2;477;VOSNE ROMANEE - AUX REAS 2018 - DOMAINE A.-F. GROS;74.00;13.5;750;Bourgogne
2;477;MOULINT A VENT - EN MORTPERAY 2017 - DOMAINE A.-F. GROS;27.00;12.5;750;Beaujolais
2;477;GEVREY CHAMBERTIN - VIEILLES VIGNES 2017 - DOMAINE SERAFIN;74.00;13;750;Bourgogne
2;477;GEVREY CHAMBERTIN 1ER CRU - LE FONTENY 2018 - DOMAINE SERAFIN;119.90;13.5;750;Bourgogne
2;478;CHAMBOLLE MUSIGNY 1ER CRU - LES BAUDES 2017 - DOMAINE SERAFIN;125.00;13.5;750;Bourgogne
2;478;SAINT AMOUR 2019 - JEAN PAUL BRUN - DOMAINE DES TERRES DORÉES;18.90;13;750;Beaujolais
1;478;SAINT PERAY - LES MAISONS DE VICTOR 2019 - JULIEN PILON;21.00;13.5;750;Rhône
1;478;PERNAND VERGELESSES 1ER CRU BLANC - EN CARADEUX 2019 - RAPET PERE & FILS;39.90;13.5;750;Bourgogne
2;478;CHATEAU NODEAU 2018;9.90;13.5;750;Bordeaux
1;478;CHABLIS 1ER CRU - LES VAILLONS 2018 - DOMAINE LAROCHE;32.00;13;750;Bourgogne
1;478;AGNEAU SELECTION BORDEAUX BLANC 2020 - BARON PHILIPPE DE ROTHSCHILD;9.00;12.5;750;Bordeaux
2;478;CHARMES CHAMBERTIN GRAND CRU 2017 - DOMAINE HENRI REBOURSEAU;199.00;13.5;750;Bourgogne
2;478;MAGNUM - ARCANE XIX LE SOLEIL 2015 - XAVIER VIGNON;39.90;15;1500;Rhône
2;478;CHATEAUNEUF DU PAPE - SECRETS DE PIGNAN 2018 - LA BASTIDE SAINT DOMINIQUE;39.00;15;750;Rhône
2;478;CADET DE LA BEGUDE 2020 - DOMAINE DE LA BEGUDE;14.50;14;750;Provence-Alpes-Côte d'Azur
3;478;CUVEE YL ROSE 2020 - DOMAINE YVES LECCIA;14.90;13.5;750;Corse
2;478;50-CINQUANTE 2019 - LOUIS CHEZE;8.90;13;750;Rhône
1;478;MOUTON CADET SAUVIGNON BLANC 2020 - BARON PHILIPPE DE ROTHSCHILD;8.95;12;750;Bordeaux
1;478;PETIT CLOS SAUVIGNON 2019 - CLOS HENRI VINEYARD - FAMILLE BOURGEOIS;14.90;13.5;750;Nouvelle-Zélande
2;478;TERRE D'ARGILE 2019 - DOMAINE DE LA JANASSE;17.50;15;750;Rhône
2;478;MORGON - LES CLOCHERS 2020 - VIGNERONS DE BEL AIR;10.90;13;750;Beaujolais
2;478;CUBI 3L - CÔTES DU RHÔNE BIO - VIGNERONS ARDÉCHOIS;17.90;15;3000;Rhône
1;478;VIOGNIER 2020 - VIGNERONS DU MONT VENTOUX;11.90;13;750;Rhône
2;478;BIB 3L - COTES DU RHONE ROUGE - CELLIER DES GORGES DE L’ARDÈCHE;15.90;14.5;3000;Rhône
3;478;COCHON VOLANT ROSE 2020 - CHATEAU DE CARAGUILHES;8.90;13;750;Languedoc-Roussillon
9;;LE GALLON et DOSEUR - PASTIS RICARD;149.80;45;4500;France
11;;VSOP - COGNAC PARK - EN ETUI;39.90;40;700;France,Charente
6;;ADELPHI - PRIVATE STOCK;29.90;40;700;Ecosse,Islay
9;;DUO RICARD BY JAKOB & MACFARLANE - EN COFFRET;279.00;45;700;France
11;;VS - COGNAC PARK - CARTE BLANCHE - EN ETUI;35.90;40;700;France,Charente
27;;CACHACA SAGATIBA VELHA;28.50;38;700;Brésil
27;;YAGUARA CACHAÇA;43.00;41.5;700;Brésil
7;;MISTRAL GIN;43.90;40;700;France
9;;LE GALLON - PASTIS RICARD;134.90;45;4500;France
11;;BORDERIES MIZUNARA COGNAC PARK - EN ETUI;64.90;43.5;700;France,Charente
5;;RHUM EMPEROR HERITAGE;39.00;40;700;Ile Maurice
6;;WHISKY BIG PEAT - EN ETUI;57.00;46;700;Ecosse,Islay
5;;RHUM SAISON SHERRY CASK - EN ETUI;43.90;42;700;Rhum
5;;RHUM SAISON TRIPLE CASK - BARBADOS 5 ANS - EN ETUI;57.00;46;700;Rhum
5;;ANGOSTURA 1824;62.00;40;700;Trinidad & Tobago
2;478;CHATEAU LAFITE ROTHSCHILD 2008 - 1ER CRU CLASSE;895.00;12.5;750;Bordeaux
2;478;CONNETABLE DE TALBOT 2010 - SECOND VIN DU CHATEAU TALBOT;45.00;13.5;750;Bordeaux
2;478;MAGNUM CHATEAU CANTEMERLE 2011 - 5EME CRU CLASSE;74.90;13;1500;Bordeaux
1;479;SCHARZHOFBERGER AUSLESE 2015 - DOMAINE EGON MULLER;490.00;7.5;750;Allemagne
2;479;CHATEAU TERTRE ROTEBOEUF 2013;199.00;13.5;750;Bordeaux
2;479;CHATEAU VALANDRAUD 2014 - 1ER GRAND CRU CLASSE B;132.90;14.5;750;Bordeaux
2;480;CHAMBERTIN CLOS DE BEZE GRAND CRU 2015 - DOMAINE CHANSON PÈRE ET FILS;399.00;13.5;750;Bourgogne
1;481;CHEVALIER MONTRACHET GRAND CRU 2016 - ALAIN CHAVY;289.00;13;750;Bourgogne
2;481;CHATEAU LEOVILLE LAS CASES 2009 - SECOND CRU CLASSE;300.00;13.5;750;Bordeaux
2;;LES PARCELLAIRES 2015 - DOMAINE LAFAGE - EN CAISSE BOIS DE 3 BOUTEILLES;300.00;15;2250;Languedoc-Roussillon
2;481;LA MARGINALE 2018 - DOMAINE ROCHES NEUVES - THIERRY GERMAIN;32.00;13.5;750;Loire
2;481;MARSANNAY - CLOS DE JEU 2017 - CHÂTEAU DE MARSANNAY;39.90;13;750;Bourgogne
2;481;CHAMBERTIN GRAND CRU 2016 - DOMAINE GEANTET PANSIOT;390.00;13;750;Bourgogne
1;481;JEROBOAM - CORTON CHARLEMAGNE GRAND CRU 2014 - LOUIS LATOUR;499.90;14;3000;Bourgogne
2;481;CUVEE DES CADETTES 2016 - CHATEAU DE LA NERTHE;80.00;15;750;Rhône
1;482;LEGADO CHARDONNAY 2017 - DE MARTINO;17.90;13.5;750;Chili
2;482;MILLESIME 1969 - MAS AMIEL;120.00;16;750;Languedoc-Roussillon
1;482;CHATEAUNEUF DU PAPE BLANC - LES CLAIRETTE DE GABRIEL 2017 - CHÂTEAU DE VAUDIEU;54.00;14;750;Rhône
1;482;MEURSAULT 1ER CRU PORUZOT 2017 - VINCENT LATOUR;64.90;13.5;750;Bourgogne
2;482;BEAUNE 1ER CRU - CLOS DES FEVES MONOPOLE 2016 - DOMAINE CHANSON PERE ET FILS;80.00;14;750;Bourgogne
2;482;BEAUNE 1ER CRU CLOS DES MOUCHES 2016 - DOMAINE CHANSON;93.00;13.5;750;Bourgogne
2;482;CORTON GRAND CRU 2016 - CHANSON PÈRE ET FILS;104.00;12.5;750;Bourgogne
2;482;CLOS DE VOUGEOT GRAND CRU 2017 - CHANSON PÈRE ET FILS;273.00;13;750;Bourgogne
1;482;CORTON CHARLEMAGNE 2017 - DOMAINE PONSOT;280.00;12.5;750;Bourgogne
2;483;CLOS DE LA ROCHE - VIEILLES VIGNES 2017 - DOMAINE PONSOT;490.00;13.5;750;Bourgogne
2;483;OPUS ONE 2016 - MONDAVI ROTHSCHILD;410.00;14.5;750;Etats-Unis
2;483;LA DEMOISELLE DE SOCIANDO MALLET 2017 - SECOND VIN DU CHATEAU SOCIANDO MALLET;21.90;13;750;Bordeaux
2;483;CHATEAU PICHON BARON DE LONGUEVILLE 2012 - SECOND CRU CLASSE;120.00;13;750;Bordeaux
2;483;MAGNUM CHATEAU DE BEAUCASTEL 2017;159.00;14.5;1500;Rhône
2;483;BEAUNE 1ER CRU - LES REVERSEES 2017 - NICOLAS ROSSIGNOL;59.00;13;750;Bourgogne
2;483;PERNAND VERGELESSES 1ER CRU - LES FICHOTS 2017 - NICOLAS ROSSIGNOL;44.90;13;750;Bourgogne
1;483;SCHARZHOFBERGER AUSLESE 2018 - DOMAINE EGON MULLER;650.00;8.5;750;Allemagne
2;483;CAISSE MULTI-FORMAT CHATEAU LATOUR-MARTILLAC 2010;790.00;14;9000;Bordeaux
2;483;IL ETAIT UNE FOIS 2017 - DOMAINE DE FONDRECHE;36.50;14.5;750;Rhône
1;484;CÔTE DE BEAUNE BLANC - LES PIERRES BLANCHES 2018 - DOMAINE DE LA VOUGERAIE;39.00;13.5;750;Bourgogne
2;484;CHATEAU MONTFOLLET ALTUS 2017;12.90;14;750;Bordeaux
1;484;MAGNUM MEURSAULT 1ER CRU LES CHARMES-DESSUS 2015 - CHATEAU DE MEURSAULT;179.00;14;1500;Bourgogne
2;484;GEVREY CHAMBERTIN 2018 - CHATEAU DE MARSANNAY;43.50;13.5;750;Bourgogne
2;484;LA JEANNETTE ROUGE 2015 - CHATEAU LA JEANNETTE;13.70;14;750;Provence-Alpes-Côte d'Azur
1;484;ERMITAGE BLANC - EX VOTO 2016 - E.GUIGAL;155.00;14;750;Rhône
1;484;SAINT PERAY 2018 - DURAND FRERES;19.50;14;750;Rhône
1;484;WEHLENER SONNENUHR AUSLESE *** GOC 2017 - MARKUS MOLITOR;85.90;7.5;750;Allemagne
1;484;CHARDONNAY LES ROUSSOTS 2018 - DOMAINE BADOZ;14.50;13.5;750;Jura
2;484;CHATEAU CORTON GRANCEY GRAND CRU 2016 - LOUIS LATOUR;98.00;13.5;750;Bourgogne
1;484;PULIGNY-MONTRACHET 1ER CRU LES PUCELLES 2018 - ALAIN CHAVY;79.00;13;750;Bourgogne
1;484;CHABLIS GRAND CRU VAUDÉSIR 2018 - DOMAINE BILLAUD-SIMON;69.90;13;750;Bourgogne
1;484;CHABLIS GRAND CRU LES CLOS 2018 - DOMAINE BILLAUD-SIMON;79.00;13;750;Bourgogne
2;484;VOLNAY 1ER CRU - LES CHEVRETS 2018 - HENRI BOILLOT;86.00;14;750;Bourgogne
2;485;CHIANTI COLLI SENESI - CASPAGNOLO 2019 - VILLA POGGIO SALVI;10.90;14.5;750;Italie
2;485;CLOS FOURTET 2015 - 1ER GRAND CRU CLASSE B;129.00;14;750;Bordeaux
1;485;CHÂTEAUNEUF DU PAPE BLANC 2019 - CHATEAU LA NERTHE;37.90;14;750;Rhône
1;485;CHASSELAS BELLES FILLES 2019 - LA CAVE DE GENÈVE;13.50;12.4;750;Suisse
2;485;TERRE DE JONQUIERES 2018 - MAS CAL DEMOURA;21.90;14;750;Languedoc-Roussillon
2;485;MAGNUM CROZES-HERMITAGE - CŒUR DE CLAIRMONT 2018 - CAVE DE CLAIRMONT;22.90;14;1500;Rhône
1;485;GRUNER VELTLINER WEINVIERTEL - RESERVE GOLDEN 2019 - DOMAINE PFAFFL;24.90;14.5;750;Autriche
2;485;COTE ROTIE LA CHANA 2018 - BENJAMIN ET DAVID DUCLAUX;36.00;13.5;750;Rhône
2;485;SAVIGNY-LES-BEAUNE - SERRIGNYSSIME 2018 - DOMAINE SERRIGNY;29.90;13;750;Bourgogne
1;485;MEURSAULT 1ER CRU LES CHARMES 2017 - VINCENT LATOUR;66.90;13.5;750;Bourgogne
1;485;CHASSAGNE MONTRACHET BLANC 2018 - CHANSON PÈRE ET FILS;59.00;14;750;Bourgogne
2;485;CHATEAU HAUT-BAILLY 2016;145.00;13.5;750;Bordeaux
2;485;CHATEAU MONTROSE 2015 - SECOND CRU CLASSE;159.00;13.5;750;Bordeaux
2;;MARLENE N°3 2010 - DOMAINE PEYRE ROSE;74.00;14.5;750;Vin de France
1;485;POUILLY-FUISSE LES CRAS - CUVEE CLAUDE DENOGENT 2018 - DOMAINE ROBERT DENOGENT;36.90;13.5;750;Bourgogne
