id_produit;id_type;id_label;nom;prix;degre;volume;origine
4357;33;607;India Pale Ale;8;6.3;473;Kirkwood, MO
4358;80;607;Blackberry Wheat;8;4.8;473;Kirkwood, MO
4359;93;959;Longboard Island Lager;8;4.6;710;Kona, HI
4360;93;959;Longboard Island Lager;8;4.6;473;Kona, HI
4361;93;959;Longboard Island Lager;8;4.6;355;Kona, HI
4363;970;1025;Choc Beer (2003);8;4;355;Krebs, OK
4364;83;874;Bellingham Beer Week 2013 Collaboration;8;8;473;Bellingham, WA
4365;235;852;A Slice of Hefen;8;5.4;473;Albuquerque, NM
4366;33;852;Elevated IPA;8;7.2;473;Albuquerque, NM
4367;495;1065;Rumspringa Golden Bock;8;6.6;355;Lancaster, PA
4368;86;1065;Lancaster German Style Kölsch;8;4.8;355;Lancaster, PA
4369;235;579;Beach Cruiser;8;4.5;355;Portage, MI
4370;33;579;I.P. Eh!;8;6.8;355;Portage, MI
4371;72;579;Schoolhouse Honey;8;5;355;Portage, MI
4372;112;579;10 Degrees of Separation;8;5.5;355;Portage, MI
4373;137;738;Laughing Dog Cream Ale;8;5;355;Ponderay, ID
4374;107;738;Two-One Niner;8;4.8;355;Ponderay, ID
4375;33;738;Laughing Dog IPA;8;6.4;355;Ponderay, ID
4376;33;865;Madra Allta;8;6.4;355;Erie, PA
4377;33;865;Duluchan India Pale Ale;8;5.6;355;Erie, PA
4378;267;926;Lazy Monk Bohemian Pilsner;8;5;473;Eau Claire, WI
4379;86;1057;Yellowstone Golden Ale;8;5.1;355;Helena, MT
4380;33;1057;Tumbleweed IPA;8;5.7;355;Helena, MT
4381;72;1057;Lewis & Clark Amber Ale;8;5;355;Helena, MT
4382;235;1057;Miner's Gold Hefeweizen;8;5;355;Helena, MT
4383;593;1057;Back Country Scottish Ale;8;5.7;355;Helena, MT
4384;104;764;Getaway;8;5.2;473;Stillwater, MN
4385;41;764;Farm Girl Saison;8;6;473;Stillwater, MN
4386;54;818;Adam's Stout;8;5.8;355;York, PA
4387;72;818;American Hero;8;5.7;355;York, PA
4388;56;818;Schweet Ale;8;5.2;355;York, PA
4389;33;818;Irregardless IPA;8;6.5;355;York, PA
4390;32;624;Peach Pale Ale;8;5.7;355;Lone Tree, CO
4391;38;669;Deadeye Jack;8;6;355;Raleigh, NC
4392;54;669;Pistols at Dawn;8;7.5;473;Raleigh, NC
4393;32;669;Peacemaker Pale Ale;8;5.7;355;Raleigh, NC
4394;235;669;Shotgun Betty;8;5.8;355;Raleigh, NC
4395;75;669;Sweet Josie;8;6.1;355;Raleigh, NC
4396;254;788;Long Trail IPA;8;5.9;355;Bridgewater Corners, VT
4397;72;788;Long Trail Ale;8;4.6;355;Bridgewater Corners, VT
4398;120;788;Double Bag;8;7.2;473;Bridgewater Corners, VT
4399;56;788;Blackbeary Wheat;8;4;355;Bridgewater Corners, VT
4400;120;788;Long Trail Ale (1);8;4.6;355;Bridgewater Corners, VT
4401;132;561;Gose;8;4.6;473;East Fairfield, VT
4402;104;561;Vermont Pilsner;8;4.8;473;East Fairfield, VT
4403;33;561;Mosaic Single Hop IPA;8;5.5;473;East Fairfield, VT
4404;33;561;Lost Galaxy;8;4.5;473;East Fairfield, VT
4405;33;950;Face Plant IPA;8;6.2;355;Ashburn, VA
4406;267;950;Rhino Chasers Pilsner;8;5.6;355;Ashburn, VA
4407;54;897;Slow Hand Stout;8;5.2;473;Menominee, WI
4408;235;897;Hips Don't Lie;8;6.2;473;Menominie, WI
4409;32;897;Ride Again Pale Ale;8;5.2;473;Menominie, WI
4410;71;897;The Farmer's Daughter;8;4.8;473;Menominie, WI
4411;402;765;Pub Ale;8;3.8;355;Jackson, MS
4412;106;765;Ballistic Blonde;8;5.1;355;Jackson, MS
4413;32;678;Knotty Pine;8;5.4;355;Flagstaff, AZ
4414;107;678;Lumberyard Pilsner;8;5.3;355;Flagstaff, AZ
4415;33;678;Lumberyard IPA;8;6.1;355;Flagstaff, AZ
4416;72;678;Lumberyard Red Ale;8;5.8;355;Flagstaff, AZ
4417;32;1005;Mac's Highlander Pale Ale (2000);8;5;355;Portland, OR
4418;72;1005;Mac's Scottish Style Amber Ale (2000);8;5.1;355;Portland, OR
4419;32;920;Macon Progress Ale;8;5;355;Macon, GA
4420;75;920;Macon History Ale;8;5.5;355;Macon, GA
4421;34;611;Galaxy High;8;9.9;355;Cincinnati, OH
4422;71;611;Sol Drifter;8;4.3;355;Cincinnati, OH
4423;53;611;Thunder Snow;8;8.5;355;Cincinnati, OH
4424;56;611;The Great Pumpcan;8;7.9;473;Cincinnati, OH
4425;86;611;LIFT;8;4.7;355;Cincinnati, OH
4426;32;611;SPRYE;8;5;355;Cincinnati, OH
4427;33;611;Psychopathy;8;6.9;355;Cincinnati, OH
4428;75;611;Gnarly Brown;8;7;355;Cincinnati, OH
4429;72;611;Happy Amber;8;6;355;Cincinnati, OH
4430;56;823;#9;8;5.1;473;South Burlington, VT
4431;235;823;Elder Betty;8;5.5;355;South Burlington, VT
4432;56;823;#9;8;5.1;355;South Burlington, VT
4433;104;1054;High Country Pilsner (Current);8;4.2;355;Mammoth Lakes, CA
4434;33;1054;Epic IPA;8;6.5;355;Mammoth Lakes, CA
4435;104;1054;Golden Trout Pilsner;8;4.2;355;Mammoth Lakes, CA
4436;72;1054;Real McCoy Amber Ale (Current);8;4.5;355;Mammoth Lakes, CA
4437;53;876;Festivus (1);8;7.2;355;Philadelphia, PA
4438;199;876;Manayunk Oktoberfest;8;6.7;355;Philadelphia, PA
4439;106;876;Belgian Style Session Ale;8;4.5;355;Philadelphia, PA
4440;33;876;Manayunk IPA;8;5.5;355;Philadelphia, PA
4441;105;876;Yunkin' Punkin';8;5.5;355;Philadelphia, PA
4442;80;876;Summer Paradise;8;5;355;Philadelphia, PA
4443;51;876;Monk from the 'Yunk;8;9;355;Philadelphia, PA
4444;56;876;Schuylkill Punch;8;6;355;Philadelphia, PA
4445;34;876;Dreamin' Double IPA;8;8.5;355;Philadelphia, PA
4446;34;866;Chaotic Double IPA;8;9.9;355;Santee, CA
4447;33;866;Manzanita IPA;8;8;355;Santee, CA
4448;71;866;Riverwalk Blonde Ale;8;6;355;Santee, CA
4449;75;866;Gillespie Brown Ale;8;9.5;355;Santee, CA
4450;32;866;Manzanita Pale Ale;8;6.6;355;Santee, CA
4451;104;963;Marble Pilsner;8;4.7;355;Albuquerque, NM
4452;33;963;Marble India Pale Ale;8;6.2;355;Albuquerque, NM
4453;33;837;Toughcats IPA;8;7.2;473;Belfast, ME
4454;32;837;Tug Pale Ale;8;5;473;Belfast, ME
4455;472;837;Sexy Chaos;8;9.9;473;Belfast, ME
4456;32;837;Ace Hole American Pale Ale;8;6.3;473;Belfast, ME
4457;34;837;Cant Dog Imperial Pale Ale;8;9.7;473;Belfast, ME
4458;41;681;River House;8;5;473;Fort Worth, TX
4459;54;681;Pretzel Stout;8;6.5;473;Fort Worth, TX
4460;72;681;Rubberneck Red;8;5;473;Fort Worth, TX
4461;34;681;The Imperial Texan;8;8;473;Fort Worth, TX
4462;34;681;The Imperial Texan;8;8;355;Fort Worth, TX
4463;220;681;Day Break 4-Grain Breakfast Beer;8;5;473;Fort Worth, TX
4464;41;681;River House Saison;8;5;355;Fort Worth, TX
4465;54;681;There Will Be Stout;8;6.5;355;Fort Worth, TX
4466;33;819;Our Legacy IPA;8;6.5;355;Utica, NY
4467;1320;819;Saranac Shandy;8;4.2;355;Utica, NY
4468;33;819;Our Legacy IPA;8;6.5;473;Utica, NY
4469;104;819;Saranac Golden Pilsener (2003);8;5.1;355;Utica, NY
4470;654;819;Saranac Adirondack Light (2002);8;4.5;355;Utica, NY
4471;654;819;DAX Light (1998);8;4.5;355;Utica, NY
4472;31;819;Saranac Traditional Lager (2000);8;4.8;355;Utica, NY
4473;56;819;Pomegranate Wheat (2008);8;4.7;355;Utica, NY
4474;71;819;Blueberry Blonde Ale;8;5;355;Utica, NY
4475;33;819;Saranac White IPA;8;6;355;Utica, NY
4476;80;819;Saranac Summer Ale (2011);8;4.7;355;Utica, NY
4477;89;819;Saranac Pale Ale (12 oz.);8;5.5;355;Utica, NY
4478;89;819;Saranac Pale Ale (16 oz.);8;5.5;473;Utica, NY
4479;75;895;Lahaina Town Brown;8;5.1;355;Lahaina, HI
4480;267;895;Pau Hana Pilsner;8;5.5;355;Lahaina, HI
4481;41;895;Lemongrass Saison;8;5;355;Lahaina, HI
4482;83;895;Aloha B’ak’tun;8;7;355;Lahaina, HI
4483;56;895;Liquid Breadfruit;8;8.2;355;Lahaina, HI
4484;72;895;Sobrehumano Palena'ole;8;6;355;Lahaina, HI
4485;157;895;La Perouse White;8;5;355;Lahaina, HI
4486;33;895;Flyin' HI.P.Hay;8;6.8;355;Lahaina, HI
4487;80;895;Mana Wheat;8;5.5;355;Lahaina, HI
4488;186;895;Bikini Blonde Lager;8;4.5;355;Lahaina, HI
4489;38;895;CoCoNut Porter;8;5.7;355;Lahaina, HI
4490;33;895;Big Swell IPA;8;6.2;355;Lahaina, HI
4491;38;968;Pit Stop Chocolate Porter;8;3.7;355;Half Moon Bay, CA
4492;157;968;Pace Setter Belgian Style Wit;8;3.7;355;Half Moon Bay, CA
4493;32;968;Back in the Saddle Rye Pale Ale;8;3.7;355;Half Moon Bay, CA
4494;46;774;Bushwhacker Cider;8;6.9;473;Somerset Center, MI
4495;46;774;Weim-R-Iner;8;6.9;473;Somerset Center, MI
4496;46;774;Cherry Bomb;8;6.9;473;Somerset Center, MI
4497;33;723;Tsunami IPA;8;7.2;568;Hilo, HI
4498;33;723;Tsunami IPA;8;7.2;355;Hilo, HI
4499;71;723;Humpback Blonde Ale;8;4.2;355;Hilo, HI
4500;38;723;Hawaiian Crow Porter;8;5.2;355;Hilo, HI
4501;72;723;Volcano Red Ale;8;5.2;355;Hilo, HI
4502;32;723;Mauna Kea Pale Ale;8;5.4;355;Hilo, HI
4503;56;913;Shark Bait;8;5.3;355;Miami, FL
4504;75;913;Gator Tail Brown Ale;8;5.3;355;Miami, FL
4505;33;913;Miami Vice IPA;8;7.1;355;Miami, FL
4506;71;913;Big Rod Coconut Ale;8;5.3;355;Miami, FL
4507;72;1072;Mickey Finn's Amber Ale;8;5.6;355;Libertyville, IL
4508;33;743;Pleasure Town;8;6.3;355;Anchorage, AK
4509;33;743;Pleasure Town IPA;8;6.3;355;Anchorage, AK
4510;157;743;Snowshoe White Ale;8;4.8;355;Anchorage, AK
4511;75;743;Kodiak Brown Ale;8;5;355;Anchorage, AK
4512;33;743;Sockeye Red IPA;8;5.7;355;Anchorage, AK
4513;34;523;Habitus (2014);8;8;473;San Diego, CA
4514;33;523;Solis;8;7.5;473;San Diego, CA
4515;1368;523;Jucundus;8;6;473;San Diego, CA
4516;34;523;Habitus;8;8;473;San Diego, CA
4518;86;523;Claritas;8;5.8;473;San Diego, CA
4519;34;585;Vinyl Frontier;8;8.3;710;Chicago, IL
4520;33;585;Disco Superfly;8;8;710;Chicago, IL
4521;33;585;Misty Mountain Hop;8;7.5;710;Chicago, IL
4522;44;585;One-Hit Wonderful;8;7.5;710;Chicago, IL
4523;41;585;En Parfaite Harmonie;8;6.5;710;Chicago, IL
4524;73;585;Daft Funk;8;4.3;710;Chicago, IL
4525;33;585;Love In An Ellavator;8;7.5;710;Chicago, IL
4526;32;585;Spin Doctor;8;5.3;710;Chicago, IL
4527;107;883;Keeper (Current);8;5;355;Pottstown, PA
4528;33;883;Better Half;8;6.8;355;Pottstown, PA
4529;157;960;SNO White Ale;8;4.8;473;Royal Oak, MI
4530;416;960;BRIK Irish Red Ale;8;4.8;473;Royal Oak, MI
4532;34;804;Hop Freak;8;8.7;473;Milwaukee, WI
4533;72;804;Louie's Demise Amber Ale;8;5.1;473;Milwaukee, WI
4534;33;804;Hop Happy;8;7.5;473;Milwaukee, WI
4535;41;804;Booyah Farmhouse Ale;8;6.5;473;Milwaukee, WI
4536;157;804;O-Gii;8;9.2;473;Milwaukee, WI
4537;141;804;Flaming Damsel Lager (2010);8;4.8;473;Milwaukee, WI
4538;72;804;Louie’s Demise Immort-Ale (2010);8;5.1;473;Milwaukee, WI
4539;1392;654;Axe Head Malt Liquor;8;9.9;710;Monroe, WI
4540;390;654;Huber Bock (2014);8;5.4;473;Monroe, WI
4541;654;654;Minhas Light (2012);8;4;355;Monroe, WI
4542;31;654;Huber;8;5;355;Monroe, WI
4543;31;654;Clear Creek Ice;8;6.2;473;Monroe, WI
4544;31;654;Clear Creek Ice;8;6.2;355;Monroe, WI
4545;31;654;Mountain Crest;8;5.5;473;Monroe, WI
4546;31;654;Mountain Crest;8;5.5;355;Monroe, WI
4547;31;654;Mountain Creek (2013);8;5.5;355;Monroe, WI
4548;538;654;Boxer;8;5;710;Monroe, WI
4549;654;654;Boxer Light;8;4.2;355;Monroe, WI
4550;538;654;Boxer Ice;8;5.5;355;Monroe, WI
4551;538;654;Boxer;8;5;355;Monroe, WI
4552;106;618;Cortez Gold;8;5;946;San Diego, CA
4553;33;618;Mission IPA;8;6.8;946;San Diego, CA
4554;32;618;El Conquistador Extra Pale Ale;8;4.8;946;San Diego, CA
4555;34;618;Shipwrecked Double IPA;8;9.2;946;San Diego, CA
4556;75;919;Squeaky Bike Nut Brown Ale;8;4;473;Moab, UT
4557;80;919;Dead Horse Amber;8;4;473;Moab, UT
4558;131;919;Rocket Bike American Lager;8;4;473;Moab, UT
4559;33;919;Johnny's American IPA;8;4;473;Moab, UT
4560;112;1067;Boneshaker Brown Ale;8;5.5;710;North Conway, NH
4561;32;1067;Iron Mike Pale Ale;8;5.6;710;North Conway, NH
4562;32;709;Monkadelic;8;4.2;355;Lincoln, NE
4563;33;729;City of the Sun;8;7.5;473;San Diego, CA
4564;33;729;Booming Rollers;8;6.8;473;San Diego, CA
4565;32;729;Oneida;8;5.2;473;San Diego, CA
4566;72;729;Aurora ;8;6.7;473;San Diego, CA
4567;41;729;Lomaland;8;5.5;473;San Diego, CA
4568;80;729;Fortunate Islands;8;4.7;473;San Diego, CA
4569;54;729;Black House;8;5.8;473;San Diego, CA
4570;72;729;Blazing World;8;6.5;473;San Diego, CA
4571;72;1069;Wapiti Amber Ale;8;5;355;Flagstaff, AZ
4572;75;1034;Sweet Georgia Brown;8;5.4;473;San Diego, CA
4573;34;1034;Rich Man's IIPA;8;8.7;473;San Diego, CA
4574;32;1034;Monkey Paw Oatmeal Pale Ale;8;5.8;473;San Diego, CA
4575;71;796;Montauk Summer Ale;8;5.6;355;Montauk, NY
4576;219;796;Driftwood Ale;8;6;355;Montauk, NY
4577;186;846;When Helles Freezes Over;8;5.6;355;Saint Louis, MO
4578;199;846;Morgan Street Oktoberfest;8;4.9;355;Saint Louis, MO
4579;80;846;Honey Wheat;8;4.7;355;Saint Louis, MO
4580;191;846;Black Bear Dark Lager;8;4.6;355;Saint Louis, MO
4581;104;846;Golden Pilsner;8;5;355;Saint Louis, MO
4582;137;631;Cali Creamin';8;5.2;355;Vista, CA
4583;32;1060;Second Wind Pale Ale;8;5;355;Kinston, NC
4584;235;1060;Sunny Haze;8;5;355;Kinston, NC
4585;71;708;Towhead;8;5.2;355;Springfield, MO
4586;33;708;Lil' Helper;8;7;355;Springfield, MO
4587;72;780;Train Wreck;8;8.2;473;Mount Pleasant, MI
4588;157;1027;Full Moon Belgian White Ale;8;8.5;355;Lake Havasu City, AZ
4589;33;1027;Desert Magic IPA;8;7.2;355;Lake Havasu City, AZ
4590;654;1027;Up River Light;8;4.2;355;Lake Havasu City, AZ
4591;157;1027;Full Moon Belgian White Ale (2007);8;8.5;355;Lake Havasu City, AZ
4592;235;1027;Dry Heat Hefeweizen (2006);8;5.5;355;Lake Havasu City, AZ
4593;93;886;Mustang Sixty-Six;8;5;355;Mustang, OK
4594;31;886;Mustang '33;8;4;355;Mustang, OK
4595;31;886;Session '33 (2011);8;4;355;Mustang, OK
4596;71;886;Mustang Golden Ale;8;5.3;355;Mustang, OK
4597;80;886;Washita Wheat;8;5.3;355;Mustang, OK
4598;654;663;Gansett Light;8;3.7;473;Providence, RI
4599;107;663;Bohemian Pils;8;5.2;473;Providence, RI
4600;102;663;Autocrat Coffee Milk Stout;8;5.3;473;Providence, RI
4601;104;663;Narragansett Bohemian Pilsner;8;8.6;473;Providence, RI
4602;80;663;Narragansett Summer Ale;8;4.2;355;Providence, RI
4603;137;663;Narragansett Cream Ale;8;5;473;Providence, RI
4604;80;663;Narragansett Summer Ale;8;4.2;473;Providence, RI
4605;38;663;Narragansett Porter;8;7;473;Providence, RI
4606;390;663;Narragansett Bock;8;6.5;473;Providence, RI
4607;199;663;Narragansett Fest Lager;8;5.5;473;Providence, RI
4608;71;907;Undun Blonde Ale;8;5.3;473;Portland, OR
4609;66;907;CuDa Cascadian Dark Ale;8;7.4;473;Portland, OR
4610;34;907;Old Grogham Imperial India Pale Ale;8;8.5;473;Portland, OR
4611;34;907;Old Grogham Imperial India Pale Ale (2012);8;8.5;473;Portland, OR
4612;66;907;CuDa Cascadian Dark Ale (2012);8;7.4;473;Portland, OR
4613;71;907;Undun Blonde Ale (2012);8;5.3;473;Portland, OR
4614;105;857;Wick For Brains;8;6.1;355;Papillion, NE
4615;33;857;Nebraska India Pale Ale;8;6.5;355;Papillion, NE
4616;235;857;EOS Hefeweizen;8;4.8;355;Papillion, NE
4617;112;857;Brunette Nut Brown Ale;8;4.8;355;Papillion, NE
4618;32;857;Cardinal Pale Ale;8;5.7;355;Papillion, NE
4619;33;845;County Line IPA;8;6.6;355;Croydon, PA
4620;104;845;Trauger Pilsner;8;4.8;355;Croydon, PA
4621;33;602;Slow Ride;8;4.5;355;Fort Collins, CO
4622;33;602;Ranger IPA;8;6.5;355;Fort Collins, CO
4623;31;602;Shift;8;5;355;Fort Collins, CO
4624;229;602;1554 Black Lager;8;5.6;355;Fort Collins, CO
4625;267;602;Blue Paddle;8;4.8;355;Fort Collins, CO
4626;93;602;California Route;8;5.5;355;Fort Collins, CO
4627;80;602;Snapshot;8;5.2;473;Fort Collins, CO
4628;80;602;Sunshine Wheat Beer;8;4.8;355;Fort Collins, CO
4629;72;602;Fat Tire Amber Ale;8;5.2;355;Fort Collins, CO
4630;31;602;Shift (1);8;5;355;Fort Collins, CO
4631;72;602;Fat Tire Amber Ale (2011);8;5.2;355;Fort Collins, CO
4632;31;602;Shift;8;5;473;Fort Collins, CO
4633;33;602;Ranger IPA;8;6.5;473;Fort Collins, CO
4634;72;602;Fat Tire Amber Ale;8;5.2;473;Fort Collins, CO
4635;33;602;Ranger IPA (Current);8;6.5;355;Fort Collins, CO
4636;80;602;Sunshine Wheat Beer (2009);8;4.8;355;Fort Collins, CO
4637;72;602;Fat Tire Amber Ale (2008);8;5.2;355;Fort Collins, CO
4638;73;930;Weiss Trash Culture;8;3.4;355;Woodbridge, CT
4639;33;930;Sea Hag IPA;8;6.2;355;Woodbridge, CT
4640;107;930;Elm City Pilsner;8;5;355;Woodbridge, CT
4641;72;930;Atlantic Amber Ale (2004);8;5;355;Woodbridge, CT
4642;106;930;668 Neighbor of the Beast12 oz.;8;9;355;Woodbridge, CT
4643;34;930;Gandhi-Bot Double IPA (12 oz.);8;8.8;355;Woodbridge, CT
4644;106;930;668 Neighbor of the Beast (16 oz.) (2010);8;9;473;Woodbridge, CT
4645;34;930;Gandhi-Bot Double IPA (16 oz.) (2010);8;8.8;473;Woodbridge, CT
4646;107;930;Elm City Lager (2007);8;5;355;Woodbridge, CT
4647;72;930;Atlantic Amber Ale (2007);8;5;355;Woodbridge, CT
4648;33;930;Sea Hag IPA (Current);8;6.2;355;Woodbridge, CT
4649;32;694;Rebirth Pale Ale;8;5;355;New Orleans, LA
4650;54;694;Irish Channel Stout;8;6.8;473;New Orleans, LA
4651;34;694;MechaHopzilla;8;8.8;473;New Orleans, LA
4652;33;694;Hopitoulas IPA;8;6.5;473;New Orleans, LA
4653;402;694;NOLA Brown Ale;8;3.9;355;New Orleans, LA
4654;71;694;NOLA Blonde Ale;8;4.9;355;New Orleans, LA
4655;434;761;Skylight;8;5.6;355;College Station, TX
4656;71;761;Kadigan;8;5.6;355;College Station, TX
4657;72;761;Dammit Jim!;8;5.2;355;College Station, TX
4658;112;1038;Nut Brown Ale;8;5.4;355;Myrtle Beach, SC
4659;157;1038;White Ale;8;4.6;355;Myrtle Beach, SC
4660;137;758;Cream Ale;8;4.2;355;Newburgh, NY
4661;33;1015;Green Head IPA;8;7.2;355;Newburyport, MA
4662;157;1015;Plum Island Belgian White;8;5.4;355;Newburyport, MA
4663;32;1015;Newburyport Pale Ale;8;5.5;355;Newburyport, MA
4664;72;825;Marblehead;8;5.5;473;Everett, MA
4665;32;879;Jam Session;8;5.1;473;Charlotte, NC
4666;33;879;Hop Drop 'N Roll IPA;8;7.2;473;Charlotte, NC
4667;254;951;Paleo IPA;8;6;355;Slippery Rock, PA
4668;54;951;Buck Snort Stout;8;6.1;355;Slippery Rock, PA
4669;416;951;Station 33 Firehouse Red;8;5.5;355;Slippery Rock, PA
4670;104;951;Slimy Pebble Pils;8;4.5;355;Slippery Rock, PA
4671;33;520;Get Together;8;4.5;473;Minneapolis, MN
4672;102;520;Maggie's Leap;8;4.9;473;Minneapolis, MN
4673;112;520;Wall's End;8;4.8;473;Minneapolis, MN
4674;105;520;Pumpion;8;6;473;Minneapolis, MN
4675;38;520;Stronghold;8;6;473;Minneapolis, MN
4676;219;520;Parapet ESB;8;5.6;473;Minneapolis, MN
4677;33;813;Blue Boots IPA;8;6.9;473;Northamtpon, MA
4678;33;970;Hoppy Bitch IPA;8;6.3;473;Pacific, WA
4679;32;970;Three Skulls Ale Pale Ale;8;6.3;473;Pacific, WA
4680;104;1049;Walter's Premium Pilsener Beer;8;4.5;355;Eau Claire, WI
4681;80;1049;Floppin' Crappie;8;4.5;355;Eau Claire, WI
4682;33;791;Left of the Dial IPA;8;4.3;355;Ipswich, MA
4683;267;791;Notch Session Pils;8;4;355;Ipswich, MA
4684;105;962;O'Fallon Pumpkin Beer;8;5.5;355;O'Fallon, MO
4685;33;962;5 Day IPA;8;6.1;355;O'Fallon, MO
4686;56;962;O'Fallon Wheach;8;5.1;355;O'Fallon, MO
4687;33;670;Watershed IPA;8;6.7;355;Eugene, OR
4688;72;670;Oakshire Amber Ale;8;5.4;355;Eugene, OR
4689;54;670;Overcast Espresso Stout;8;5.8;355;Eugene, OR
4690;33;670;Watershed IPA (2013);8;6.7;355;Eugene, OR
4691;50;704;Lake Monster;8;8.2;473;Austin, TX
4692;1545;704;London Homesick Ale;8;4.9;355;Austin, TX
4693;1149;704;Luchesa Lager;8;4.8;355;Austin, TX
4694;32;704;Slow Ride;8;4.8;355;Austin, TX
4695;80;720;Occidental Hefeweizen;8;4.7;473;Portland, OR
4696;434;720;Occidental Dunkel;8;5.1;473;Portland, OR
4697;120;720;Occidental Altbier;8;5;473;Portland, OR
4698;86;720;Occidental Kölsch;8;4.5;473;Portland, OR
4699;83;668;Perpetual Darkness;8;9.2;355;Arvada, CO
4700;368;668;Clan Warrior;8;8.7;355;Arvada, CO
4701;38;668;Psycho Penguin Vanilla Porter;8;5.4;355;Arvada, CO
4702;235;668;Heliocentric Hefeweizen;8;4.7;355;Arvada, CO
4703;32;668;Ghose Drifter Pale Ale;8;5.1;355;Arvada, CO
4704;32;668;Ghost Rider Pale Ale (2013);8;5.1;355;Arvada, CO
4705;235;668;Helios Hefeweizen (2013);8;4.7;355;Arvada, CO
4706;593;991;The Hole in Hadrian's Wall;8;9.5;473;Spirit Lake, IA
4707;75;991;33 Select Brown Ale;8;6.5;473;Spirit Lake, IA
4708;41;991;Midwest Charm Farmhouse Ale;8;6;473;Spirit Lake, IA
4709;32;991;Boji Blue Pale Ale;8;5;473;Spirit Lake, IA
4710;54;991;Winter Games Select #32 Stout;8;5.7;473;Spirit Lake, IA
4711;220;991;Boji Beach Golden Rye Ale;8;5;473;Spirit Lake, IA
4712;31;821;Hopsmith Pale Lager;8;6;473;Danville, PA
4713;75;821;Falling Down Brown Ale;8;6.5;473;Danville, PA
4714;54;821;Resolution Rye Stout;8;6.8;473;Danville, PA
4715;38;821;Plowshare Porter;8;5.5;473;Danville, PA
4716;105;821;Old Forge Pumpkin Ale;8;4.6;473;Danville, PA
4717;80;821;Endless Sun Ale;8;4.5;473;Danville, PA
4718;71;821;Celestial Blonde Ale;8;6.5;473;Danville, PA
4719;33;821;Overbite IPA;8;7.5;473;Danville, PA
4720;32;821;T-Rail Pale Ale;8;5.5;473;Danville, PA
4721;80;821;Endless Summer Ale (2011);8;4.8;473;Danville, PA
4722;31;910;Clem's Gold;8;5.3;473;Airway Heights, WA
4723;93;910;Lizzy's Red;8;5.5;473;Airway Heights, WA
4724;31;910;Orlison India Pale Lager;8;6.7;473;Airway Heights, WA
4725;229;910;Brünette;8;4.2;473;Airway Heights, WA
4726;654;910;Havanüther;8;4.1;473;Airway Heights, WA
4727;41;736;Lyric Ale;8;6.5;355;Atlanta, GA
4728;41;736;Atalanta;8;5.3;355;Atlanta, GA
4729;33;686;Pinner Throwback IPA;8;4.9;355;Longmont, CO
4730;32;686;Centennial State Pale Ale;8;5.2;568;Longmont, CO
4731;368;686;Old Chub NITRO;8;8;473;Longmont, CO
4733;112;686;One Nut Brown;8;5;355;Longmont, CO
4735;32;686;Dale's Pale Ale;8;6.5;355;Longmont, CO
4737;267;686;Mama's Little Yella Pils;8;5.3;568;Longmont, CO
4738;33;686;oSKAr the G'Rauch;8;8.5;568;Longmont, CO
4739;33;686;oSKAr the G'Rauch;8;8.5;473;Longmont, CO
4740;32;686;Dale's Pale Ale;8;6.5;568;Longmont, CO
4741;75;686;The Deuce;8;7;473;Longmont, CO
4742;32;686;Dale's Pale Ale (10 Year Anniversary);8;6.5;355;Longmont, CO
4743;32;686;Dale's Pale Ale (2012);8;6.5;355;Longmont, CO
4744;34;686;Gordon Imperial Red (2010);8;8.7;355;Longmont, CO
4745;32;686;Dale's Pale Ale (2011);8;6.5;355;Longmont, CO
4746;32;686;Dale's Pale Ale (2010);8;6.5;355;Longmont, CO
4747;34;686;G'KNIGHT (16 oz.);8;8.7;473;Longmont, CO
4748;67;686;15th Anniversary Abbey Ale (2012);8;9;473;Longmont, CO
4749;435;686;Chaka;8;8;473;Longmont, CO
4750;271;686;HGH (Home Grown Hops): Part Duh;8;8;355;Longmont, CO
4751;34;686;Deviant Dale's IPA;8;8;473;Longmont, CO
4752;34;686;One Hit Wonder;8;9;355;Longmont, CO
4753;34;686;G'KNIGHT (12 oz.);8;8.7;355;Longmont, CO
4754;472;686;Ten Fidy Imperial Stout;8;9.9;355;Longmont, CO
4755;267;686;Mama's Little Yella Pils;8;5.3;355;Longmont, CO
4756;34;686;GUBNA Imperial IPA;8;9.9;355;Longmont, CO
4757;593;686;Old Chub;8;8;355;Longmont, CO
4758;34;686;Gordon Ale (2009);8;8.7;355;Longmont, CO
4760;34;686;Gordon (2005);8;9.2;355;Lyons, CO
4761;472;686;Ten Fidy Imperial Stout (2008);8;9.5;355;Lyons, CO
4762;472;686;Ten Fidy Imperial Stout (2007);8;9.9;355;Lyons, CO
4763;593;686;Old Chub (2008);8;8;355;Lyons, CO
4764;593;686;Old Chub (2004);8;8;355;Lyons, CO
4765;593;686;Old Chub (2003);8;8;355;Lyons, CO
4766;32;686;Dale's Pale Ale (2008);8;6.5;355;Lyons, CO
4767;32;686;Dale's Pale Ale (2006);8;6.5;355;Lyons, CO
4768;32;686;Dale's Pale Ale (2004);8;6.5;355;Lyons, CO
4769;32;686;Dale's Pale Ale (2003);8;6.5;355;Lyons, CO
4770;32;686;Dale's Pale Ale (2002);8;6.5;355;Lyons, CO
4771;75;686;Leroy (2005);8;5.2;355;Lyons, CO
4772;34;686;Gordon Beer (2006);8;8.7;355;Lyons, CO
